ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7647781,Source1,3,2017-12-14 16:40:27,2017-12-14 22:40:27,40.81271,-73.11609,40.81389,-73.1031,0.684,Between Ronkonkoma Ave/Exit 60 and Hawkins Ave/Exit 60 - Accident. Roadway reduced to 2 lanes.,Long Island Expy E,Ronkonkoma,Suffolk,NY,11779,US,US/Eastern,KISP,2017-12-14 16:56:00,28.0,15.7,47.0,29.9,10.0,WNW,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7647782,Source1,3,2017-12-14 16:44:12,2017-12-14 22:44:12,40.79913,-73.49329,40.79921,-73.48484,0.442,At RT-135/Exit 44 - Accident. Right lane blocked. Center lane blocked.,Long Island Expy W,Syosset,Nassau,NY,11791,US,US/Eastern,KFRG,2017-12-14 16:53:00,27.0,18.0,49.0,29.92,10.0,NW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7647794,Source1,2,2017-12-14 17:37:28,2017-12-14 23:37:28,40.79341,-73.2786,40.76936,-73.27986999999997,1.663,Between G St/Exit S2 and Pine Aire Dr/Exit S3 - Accident. Left lane blocked.,Sagtikos Pkwy S,Brentwood,Suffolk,NY,11717,US,US/Eastern,KISP,2017-12-14 17:56:00,26.1,14.5,49.0,29.94,10.0,WNW,13.8,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7647802,Source1,2,2017-12-14 18:23:12,2017-12-15 00:23:12,40.78392,-73.65253,40.78381,-73.62642,1.366,Between Mineola Ave/Willis Ave/Exit 37 and Northern Pky/Exit 38 - Accident. Right lane blocked.,Long Island Expy E,Roslyn Heights,Nassau,NY,11577,US,US/Eastern,KLGA,2017-12-14 18:51:00,28.0,17.0,51.0,30.01,10.0,NW,13.8,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7647810,Source1,2,2017-12-14 19:52:25,2017-12-15 01:52:25,40.85017,-73.944738,40.85319000000001,-73.96005,0.8270000000000001,Between RT-9A/Henry Hudson Pky and Hudson Ter/Palisades Pky - Accident. Right lane blocked.,George Washington Brg,New York,New York,NY,10033,US,US/Eastern,KNYC,2017-12-14 19:51:00,26.1,18.4,47.0,30.03,10.0,WNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7647812,Source1,3,2017-12-14 20:38:10,2017-12-15 02:38:10,40.82257,-73.88553,40.82264,-73.884987,0.029,At I-895 - Accident. Right lane blocked. Center lane blocked.,Bruckner Expy W,Bronx,Bronx,NY,10474,US,US/Eastern,KLGA,2017-12-14 20:51:00,27.0,14.7,47.0,30.06,10.0,NNW,16.1,,Scattered Clouds,True,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7647813,Source1,2,2017-12-14 20:40:25,2017-12-15 02:40:25,40.73638,-73.84518299999998,40.73638,-73.84518299999998,0.0,Ramp to Exit 10E - Accident. Right lane blocked.,Grand Central Pkwy E,Forest Hills,Queens,NY,11375,US,US/Eastern,KLGA,2017-12-14 20:51:00,27.0,14.7,47.0,30.06,10.0,NNW,16.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7647814,Source1,3,2017-12-14 20:38:10,2017-12-15 02:38:10,40.737295,-73.93271800000002,40.7377,-73.93498000000002,0.122,At Van Dam St - Accident.,Long Island Expy W,Long Island City,Queens,NY,11101,US,US/Eastern,KNYC,2017-12-14 20:51:00,25.0,,45.0,30.06,10.0,North,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7647815,Source1,2,2017-12-14 20:40:25,2017-12-15 02:40:25,40.74324,-73.83293,40.74179,-73.84192,0.481,At I-678/Exit 22 - Accident. Left lane blocked.,Long Island Expy W,Flushing,Queens,NY,11355,US,US/Eastern,KLGA,2017-12-14 20:51:00,27.0,14.7,47.0,30.06,10.0,NNW,16.1,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7648244,Source1,2,2017-12-15 05:27:42,2017-12-15 11:27:42,43.11121,-75.20156999999998,43.10524,-75.17025,1.633,Between I-790/Exit 31 and Utica/Herkimer County Line - Accident.,I-90 E,Utica,Oneida,NY,13502,US,US/Eastern,KRME,2017-12-15 05:14:00,12.9,5.2,88.0,30.02,2.0,East,4.6,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7648249,Source1,4,2017-12-15 07:49:25,2017-12-15 13:49:25,43.456023,-73.374611,43.451001,-73.35169499999998,1.2009999999999998,Closed between CR-17a and CR-17 - Road closed due to accident., State Route 22,Granville,Washington,NY,12832-5702,US,US/Eastern,KRUT,2017-12-15 07:56:00,1.9,-11.8,88.0,30.08,10.0,ESE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648250,Source1,4,2017-12-15 07:49:25,2017-12-15 13:49:25,43.451001,-73.35169499999998,43.456023,-73.374611,1.2009999999999998,Closed between CR-17 and CR-17a - Road closed due to accident., State Route 22,Granville,Washington,NY,12832-5023,US,US/Eastern,KRUT,2017-12-15 07:56:00,1.9,-11.8,88.0,30.08,10.0,ESE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648252,Source1,2,2017-12-15 08:53:55,2017-12-15 14:53:55,42.636702,-73.757434,42.636436,-73.757935,0.031,At RT-32/Exit 2 - Accident.,I-787 N,Albany,Albany,NY,12202,US,US/Eastern,KALB,2017-12-15 08:51:00,14.0,8.2,74.0,30.1,10.0,South,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648253,Source1,2,2017-12-15 08:50:56,2017-12-15 14:50:56,43.08284,-76.17246999999998,43.07825,-76.17265,0.317,At Exit 22/Exit 23 - Accident.,I-81 S,Liverpool,Onondaga,NY,13088,US,US/Eastern,KSYR,2017-12-15 08:54:00,10.9,0.2,84.0,30.01,10.0,SE,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648255,Source1,2,2017-12-15 11:59:56,2017-12-15 17:59:56,42.742189,-73.741136,42.742508,-73.742566,0.076,At Grove Ave - Accident., Troy Schenectady Rd,Latham,Albany,NY,12110-3400,US,US/Eastern,KALB,2017-12-15 11:51:00,19.0,10.0,62.0,30.04,10.0,SSE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648256,Source1,4,2017-12-15 12:47:58,2017-12-15 18:47:58,43.08722,-77.60922,43.08321,-77.60761,0.289,Closed at I-390 - Road closed due to accident.,E Henrietta Rd,Rochester,Monroe,NY,14623,US,US/Eastern,KROC,2017-12-15 12:54:00,24.1,15.2,62.0,29.9,10.0,SSW,8.1,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7648257,Source1,4,2017-12-15 12:47:58,2017-12-15 18:47:58,43.08321,-77.60761,43.08722,-77.60922,0.289,Closed between I-390 and Jefferson Rd - Road closed due to accident.,E Henrietta Rd,Rochester,Monroe,NY,14623,US,US/Eastern,KROC,2017-12-15 12:54:00,24.1,15.2,62.0,29.9,10.0,SSW,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648260,Source1,4,2017-12-15 13:53:32,2017-12-15 19:53:32,42.982274,-78.577024,42.99111,-78.55198,1.405,Closed at Barnum Rd - Road closed due to accident., Davison Rd,Clarence,Erie,NY,14031-1301,US,US/Eastern,KBUF,2017-12-15 13:54:00,24.1,12.5,65.0,29.83,10.0,SSW,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648283,Source1,4,2017-12-15 17:47:36,2017-12-15 23:47:36,43.176551,-76.095323,43.17562,-76.11584,1.036,Closed at Pardee Rd - Road closed due to accident., State Route 31,Cicero,Onondaga,NY,13039-8803,US,US/Eastern,KSYR,2017-12-15 17:54:00,21.9,14.5,68.0,29.83,10.0,South,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7648284,Source1,4,2017-12-15 17:47:36,2017-12-15 23:47:36,43.17562,-76.11584,43.176551,-76.095323,1.036,Closed between Pardee Rd and Thompson Rd - Road closed due to accident.,E Seymour St,Cicero,Onondaga,NY,13039,US,US/Eastern,KSYR,2017-12-15 17:54:00,21.9,14.5,68.0,29.83,10.0,South,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7648297,Source1,2,2017-12-15 20:02:32,2017-12-16 02:02:32,42.470823,-79.282742,42.46242,-79.3056,1.3019999999999998,At RT-60/Exit 59 - Accident. Right lane blocked.,New York Trwy W,Dunkirk,Chautauqua,NY,14048,US,US/Eastern,KDKK,2017-12-15 20:10:00,28.0,15.7,66.0,29.8,2.0,West,17.3,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7648304,Source1,2,2017-12-15 05:27:40,2017-12-15 11:27:40,40.69057,-73.99886,40.68944000000001,-73.9989,0.078,At Atlantic Ave/Exit 27 - Accident.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2017-12-15 05:35:00,24.8,16.9,69.0,,10.0,West,6.9,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7648305,Source1,2,2017-12-15 05:11:55,2017-12-15 11:11:55,40.74796,-73.84904,40.76033,-73.85674,0.945,At I-678/RT-25/Exit 8/Exit 9 - Accident.,Grand Central Pkwy W,Corona,Queens,NY,11368,US,US/Eastern,KLGA,2017-12-15 04:51:00,23.0,13.9,53.0,30.09,10.0,NNW,8.1,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7648306,Source1,4,2017-12-15 05:44:10,2017-12-15 11:44:10,40.76518,-73.95212,40.760137,-73.95748,0.447,Closed between 71st St/Exit 13 and RT-25/63rd St/Exit 12 - Road closed due to accident.,FDR Dr S,New York,New York,NY,10021,US,US/Eastern,KNYC,2017-12-15 05:51:00,19.9,,60.0,30.09,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7648307,Source1,4,2017-12-15 06:04:25,2017-12-15 12:04:25,40.67443,-73.49217,40.674287,-73.497904,0.301,Closed between RT-135/Seaford-Oyster Bay Expy and Morris Gate - Road closed due to accident.,Sunrise Hwy,Seaford,Nassau,NY,11783,US,US/Eastern,KFRG,2017-12-15 05:53:00,16.0,,68.0,30.11,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7648309,Source1,2,2017-12-15 06:12:37,2017-12-15 06:42:37,40.704486,-73.948536,40.704486,-73.948536,0.0,At Rodney St - Accident., Broadway,Brooklyn,Kings,NY,11206-2906,US,US/Eastern,KJRB,2017-12-15 06:15:00,24.8,16.1,69.0,,10.0,WSW,8.1,,Clear,False,False,True,False,False,False,True,False,True,True,False,False,False,Night,Night,Day,Day
A-7648310,Source1,2,2017-12-15 06:12:37,2017-12-15 06:42:37,40.704486,-73.948536,40.704486,-73.948536,0.0,At Flushing Ave - Accident., Broadway,Brooklyn,Kings,NY,11206-2906,US,US/Eastern,KJRB,2017-12-15 06:15:00,24.8,16.1,69.0,,10.0,WSW,8.1,,Clear,False,False,True,False,False,False,True,False,True,True,False,False,False,Night,Night,Day,Day
A-7648312,Source1,2,2017-12-15 06:19:25,2017-12-15 12:19:25,40.82239000000001,-73.95789,40.81616,-73.96351,0.521,At 125th St/Exit 12 - Accident.,Henry Hudson Pkwy S,New York,New York,NY,10027,US,US/Eastern,KNYC,2017-12-15 05:51:00,19.9,,60.0,30.09,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7648313,Source1,4,2017-12-15 06:19:25,2017-12-15 12:19:25,40.70097,-73.99471,40.69841,-73.98315,0.631,Closed between Brooklyn BR/Cadman Plz/Exit 28 and Manhattan BR/Exit 29A - Road closed due to accident.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2017-12-15 06:15:00,24.8,16.1,69.0,,10.0,WSW,8.1,,Clear,False,False,False,False,True,True,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7648316,Source1,2,2017-12-15 06:42:40,2017-12-15 12:42:40,40.56005,-74.199827,40.561063,-74.198701,0.092,At Muldoon Ave/Exit 5 - Accident.,W Shore Expy N,Staten Island,Richmond,NY,10309,US,US/Eastern,KLDJ,2017-12-15 06:35:00,20.3,,57.0,30.12,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7648321,Source1,2,2017-12-15 07:29:55,2017-12-15 13:29:55,40.85017,-73.944738,40.85319000000001,-73.96005,0.8270000000000001,Between RT-9A/Henry Hudson Pky and Hudson Ter/Palisades Pky - Accident.,George Washington Brg,New York,New York,NY,10033,US,US/Eastern,KNYC,2017-12-15 07:51:00,21.9,,58.0,30.09,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648325,Source1,2,2017-12-15 08:51:40,2017-12-15 14:51:40,40.77006,-73.56858000000003,40.7713,-73.56453,0.229,At Wantagh Pky/Exit 33 - Accident.,Northern State Pkwy E,Westbury,Nassau,NY,11590,US,US/Eastern,KFRG,2017-12-15 08:53:00,21.9,,66.0,30.13,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648332,Source1,4,2017-12-15 09:49:25,2017-12-15 15:49:25,40.609321,-73.986109,40.60932,-73.98611,0.0,Closed at Bay Ridge Pky/Stillwell Ave - Road closed due to accident., Bay Pkwy,Brooklyn,Kings,NY,11204-6026,US,US/Eastern,KJRB,2017-12-15 09:55:00,26.6,19.1,55.0,,10.0,WSW,6.9,,Clear,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7648333,Source1,4,2017-12-15 09:49:25,2017-12-15 15:49:25,40.60932,-73.98611,40.609321,-73.986109,0.0,Closed at Bay Pkwy - Road closed due to accident., Bay Pkwy,Brooklyn,Kings,NY,11204,US,US/Eastern,KJRB,2017-12-15 09:55:00,26.6,19.1,55.0,,10.0,WSW,6.9,,Clear,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7648336,Source1,3,2017-12-15 10:48:40,2017-12-15 16:48:40,40.64468,-73.87536999999998,40.610321,-73.89719000000002,2.635,Between Pennsylvania Ave/Exit 14 and Flatbush Ave/Exit 11 - Accident.,Belt Pkwy W,Brooklyn,Kings,NY,11239,US,US/Eastern,KJFK,2017-12-15 10:51:00,27.0,,56.0,30.11,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648337,Source1,2,2017-12-15 10:51:40,2017-12-15 16:51:40,40.644899,-74.017321,40.647013,-74.015057,0.188,At 3rd Ave - Accident.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11220,US,US/Eastern,KJRB,2017-12-15 10:55:00,26.6,21.2,59.0,,10.0,SSW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7648338,Source1,2,2017-12-15 10:50:10,2017-12-15 16:50:10,40.71902,-73.94596,40.72009,-73.94422,0.117,At Humboldt St/Meeker Ave/Exit 33 - Accident., Meeker Ave,Brooklyn,Kings,NY,11222-5012,US,US/Eastern,KNYC,2017-12-15 10:51:00,25.0,,55.0,30.08,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648340,Source1,2,2017-12-15 11:40:32,2017-12-15 12:10:32,40.737007,-73.606441,40.737204,-73.606931,0.029,At Zeckendorf Blvd/Exit M2 - Accident.,Meadowbrook Pkwy N,Garden City,Nassau,NY,11530,US,US/Eastern,KJFK,2017-12-15 11:51:00,27.0,,61.0,30.06,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648342,Source1,2,2017-12-15 11:40:32,2017-12-15 12:10:32,40.737007,-73.606441,40.737204,-73.606931,0.029,At Zeckendorf Blvd/Exit M2 - Accident.,Meadowbrook Pkwy N,Garden City,Nassau,NY,11530,US,US/Eastern,KJFK,2017-12-15 11:51:00,27.0,,61.0,30.06,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648345,Source1,2,2017-12-15 11:55:25,2017-12-15 18:11:10,40.73667,-73.60009000000002,40.73945,-73.60989000000002,0.5479999999999999,At Zeckendorf Blvd/Exit M2 - Accident.,Meadowbrook Pkwy N,Garden City,Nassau,NY,11530,US,US/Eastern,KJFK,2017-12-15 11:51:00,27.0,,61.0,30.06,10.0,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648351,Source1,2,2017-12-15 12:44:56,2017-12-15 18:44:56,40.73098,-73.87383,40.73197,-73.87059,0.183,At Woodhaven Blvd - Accident.,Long Island Expy E,Elmhurst,Queens,NY,11373,US,US/Eastern,KLGA,2017-12-15 12:51:00,28.9,23.9,49.0,30.0,10.0,South,4.6,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648357,Source1,2,2017-12-15 13:56:56,2017-12-15 19:56:56,40.83609000000001,-73.87008,40.83609000000001,-73.87008,0.0,At Bronx River Pky/Exit 4B - Accident. Center lane blocked.,Cross Bronx Expy W,Bronx,Bronx,NY,10460,US,US/Eastern,KLGA,2017-12-15 13:51:00,28.9,21.9,41.0,29.96,10.0,SSW,6.9,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7648377,Source1,2,2017-12-15 16:03:19,2017-12-15 22:03:19,40.92927,-73.81087,40.92674,-73.81266,0.198,At New Rochelle Rd/Exit 10 - Accident. Right lane blocked., New Rochelle Rd,Bronxville,Westchester,NY,10708-4412,US,US/Eastern,KHPN,2017-12-15 15:56:00,23.0,,88.0,29.92,0.5,Calm,,0.01,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648378,Source1,2,2017-12-15 16:06:19,2017-12-15 22:06:19,40.85468,-73.91859000000002,40.85691,-73.91736,0.1669999999999999,At 179th St/Exit 8 - Accident. Left lane blocked.,Major Deegan Expy N,Bronx,Bronx,NY,10453,US,US/Eastern,KLGA,2017-12-15 16:11:00,25.0,15.5,85.0,29.92,1.0,NW,9.2,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648379,Source1,2,2017-12-15 16:06:19,2017-12-15 22:06:19,40.83458,-73.87391,40.83601,-73.87376,0.099,At I-95/Cross Bronx Expy/Exit 4 - Accident. Left lane blocked.,Bronx River Pkwy N,Bronx,Bronx,NY,10472,US,US/Eastern,KLGA,2017-12-15 16:11:00,25.0,15.5,85.0,29.92,1.0,NW,9.2,0.01,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7648382,Source1,3,2017-12-15 16:22:04,2017-12-15 22:22:04,40.75895,-73.99948,40.766,-74.02331,1.339,Between 39th St/40th St and Lincoln Tunnel West - Accident., 11th Ave,New York,New York,NY,10018-1013,US,US/Eastern,KNYC,2017-12-15 16:25:00,24.1,18.2,88.0,29.94,0.5,Variable,4.6,0.01,Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7648398,Source1,2,2017-12-15 17:21:45,2017-12-15 17:51:45,40.6198,-74.16556,40.6198,-74.16556,0.0,At South Ave/NB Exit 6/SB Exit 7 - Accident.,I-278 E,Staten Island,Richmond,NY,10314,US,US/Eastern,KLDJ,2017-12-15 17:15:00,23.4,,88.0,29.94,1.2,Calm,,0.01,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7648400,Source1,2,2017-12-15 17:49:04,2017-12-15 23:49:04,41.21616,-73.81106,41.2116,-73.81058,0.316,At RT-134 - Accident. Left lane blocked.,Taconic State Pkwy S,Ossining,Westchester,NY,10562,US,US/Eastern,KHPN,2017-12-15 17:56:00,21.9,15.7,92.0,29.92,1.0,West,4.6,0.02,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7648401,Source1,2,2017-12-15 17:49:04,2017-12-15 23:49:04,40.84385,-73.8956,40.84406,-73.8975,0.1,At 3rd Ave/Exit 3 - Accident. Right lane blocked.,Cross Bronx Expy W,Bronx,Bronx,NY,10457,US,US/Eastern,KLGA,2017-12-15 17:51:00,25.0,19.3,88.0,29.92,0.8,Variable,4.6,0.05,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-7648409,Source1,2,2017-12-15 18:42:19,2017-12-16 00:42:19,41.11225,-73.79624,41.10831,-73.80574,0.565,At Taconic Pky/Exit 26 - Accident. Left lane blocked.,Saw Mill River Pkwy S,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2017-12-15 18:56:00,21.9,15.7,89.0,29.91,1.5,West,4.6,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7648410,Source1,4,2017-12-15 18:43:46,2017-12-16 00:43:46,41.13836,-74.11955999999998,41.13423,-74.13065999999998,0.644,Closed at Mayer Dr - Road closed due to accident., Viola Rd,Suffern,Rockland,NY,10901-3206,US,US/Eastern,KCDW,2017-12-15 18:44:00,21.9,,92.0,29.92,2.5,Calm,,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7648411,Source1,4,2017-12-15 18:43:46,2017-12-16 00:43:46,41.13423,-74.13065999999998,41.13836,-74.11955999999998,0.644,Closed at Viola Rd - Road closed due to accident., Haverstraw Rd,Suffern,Rockland,NY,10901-3137,US,US/Eastern,KCDW,2017-12-15 18:44:00,21.9,,92.0,29.92,2.5,Calm,,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7648928,Source1,4,2017-12-16 01:24:15,2017-12-16 07:24:15,43.04345,-76.14251999999998,43.042522,-76.14267,0.065,Closed at I-81 - Road closed due to accident., Almond St,Syracuse,Onondaga,NY,13210,US,US/Eastern,KSYR,2017-12-16 01:54:00,24.1,9.0,69.0,29.81,10.0,WSW,21.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7648930,Source1,4,2017-12-16 04:37:01,2017-12-16 10:37:01,42.77631,-73.75073,42.771857,-73.753217,0.333,Closed at Dunsbach Ferry Rd - Road closed due to accident., New Loudon Rd,Cohoes,Albany,NY,12047-5007,US,US/Eastern,KALB,2017-12-16 04:51:00,16.0,,84.0,29.88,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
